y,weights,parent_attachment_w1,deviant_esteem_w1,parent_stress_w1,parent_monitoring_w1,desire_stress_w1,friend_stress_w1,self_confidence_w1,higher_school_dependence_w1,neg_esteem_w1,academic_stress_w1,parent_attachment_w2,deviant_esteem_w2,parent_stress_w2,parent_monitoring_w2,desire_stress_w2,friend_stress_w2,self_confidence_w2,higher_school_dependence_w2,neg_esteem_w2,academic_stress_w2,parent_attachment_w3,deviant_esteem_w3,parent_stress_w3,parent_monitoring_w3,desire_stress_w3,friend_stress_w3,self_confidence_w3,higher_school_dependence_w3,neg_esteem_w3,academic_stress_w3,parent_attachment_w4,deviant_esteem_w4,parent_stress_w4,parent_monitoring_w4,desire_stress_w4,friend_stress_w4,self_confidence_w4,higher_school_dependence_w4,neg_esteem_w4,academic_stress_w4,parent_attachment_w5,deviant_esteem_w5,parent_stress_w5,parent_monitoring_w5,desire_stress_w5,friend_stress_w5,self_confidence_w5,higher_school_dependence_w5,neg_esteem_w5,academic_stress_w5
stable,331.34872542908084,-1.5376890563605272,-0.37398851785009474,1.5872194080993303,-1.1802714376992438,0.5118629555256172,0.7630744778065531,0.4760355590298669,-1.037899445155735,0.3219405295379465,1.0688900675497672,-0.3286656743838752,1.105260650313983,0.3469669651688762,0.08658453257108814,0.5115164916723055,0.7037781662867253,-0.6045663938190522,-0.9753255487481194,0.29095420746789796,0.2953703872015448,-0.16167110329629267,0.18506997445229906,-0.41719345140251407,0.46146040890691675,-0.43767857106704816,-0.09506813232349488,0.3671635874557169,-1.1578805532913377,-0.4729850052399687,0.41286249911335715,-0.3652106607525978,0.053704575971567574,-0.01929245131228714,-0.1110789943121723,0.4276985855520526,0.7685508815744629,0.316663872419435,-0.20618150593837675,-0.4577909942640375,-0.44588592900419605,-1.8698621841605088,0.9893237628567904,0.4314515341785475,-2.274178863322003,0.4345934337641914,0.9198145283733402,-0.6059771957818858,-0.507267082070481,0.2746747079294049,-0.07138034560787102
explorative,188.19851007455063,-0.28904568666558866,1.0477770678177962,0.16332180181440545,-0.27140775925195937,0.346593146501334,0.777334950543229,-0.3810739466007516,-0.12055184780732701,0.3376772546148483,-0.11635716497601806,-0.5836683396524008,0.24815654311139895,0.2095805779979588,-0.42850304041580034,-0.16062679723417841,0.3587560184081956,-0.4248126064201897,-1.0843281233487003,-0.01960131587436988,-0.02528642929327929,0.021688780482314367,0.1982381116279329,-0.5361490595241764,-0.34363188301315856,-0.567280350908189,-0.0784678816893042,-0.23340753781345247,-0.5418010894719054,-0.2528291107114654,-0.6863394924046913,0.23521604484507277,0.9716372685476453,-0.033179982641312264,-0.34889692168053504,0.4821756661627688,0.03713509052764081,-0.46762741805730135,-0.6125050992116465,0.4354765930049945,0.5669114039774906,0.1938447470682927,-0.5521211014504864,-0.1441484491159901,-0.9283706751010804,0.2022879534306676,0.17622472363557928,-0.9011694817834041,-0.6641183991789767,-0.15621824453894256,0.9067463590751776
explorative,148.1175706155051,-0.16974473791146974,-0.5902162738881503,0.0468767097748204,-0.4791885036113459,-0.362301768390234,0.8825226148776084,-0.034362281940344734,-0.07956850116220766,-0.4023456236051591,-0.5362168845762576,-0.39021194767777145,-0.05985883227779874,0.11521740132776322,-0.943275264590938,0.49371937936092886,-0.10827081618905608,-0.028024906814081645,-1.0745992608012995,-0.059559704313120534,0.024687246364781618,-0.43687499660786044,0.10420215090346426,-0.25848891564230536,-0.6568312549766784,-0.1048200778603746,0.15563136216558549,0.15420360862662724,-0.33710556367126576,0.19955961371351144,-0.11641769328474927,-0.471673586788712,0.18306793813714758,-0.20997397758947894,-0.9982310752581969,0.31642767564139423,0.16747837910585134,-0.10362561048249241,-0.4563258213125616,-0.04180502039613107,0.07484778580716059,-0.3229618476541228,0.2999162987715663,-0.34359163900371364,-1.2517944542430524,-0.08021812574931386,0.07611923388494055,0.2588833900242336,-0.8059891872555663,-0.19725540481523982,0.1896507353837685
stable,272.59047557462185,-0.532974838739666,-0.6035169473002812,-0.37709696645898044,-0.8096910080815246,-0.28456884570621593,-0.15249695461870075,-0.18857378207312062,0.31996000950894704,-0.41439980750285443,-0.5094397143491971,-0.06917466414461979,-0.603287010892743,-0.09420512598783864,-0.3172540541351264,-0.414322377397592,-0.02832479942202754,0.39514853765779506,-0.012189000488725827,0.3459386406167736,-0.2648564998630307,-0.2153601415882849,-0.5773796782053594,-0.2076228495013751,-0.36999940627198147,-0.43698587608649436,0.03921512341152582,-0.2006826164703661,0.2290541202711125,-0.014943038802132005,-0.06644813818235962,-0.12420530016103888,-0.6172814889259847,0.17246845320308016,1.0072884053233697,-0.44655957583263384,0.06083641093344116,0.1760284736110271,1.0443509016626804,-0.14155582024370222,-0.028554709488986176,-0.15296764893552178,-0.48806479327196767,0.09976891286419594,0.40509208921890966,0.05810862795983276,0.15716961177421865,0.27161347888714543,0.2125303138569172,-0.02628701940157728,0.4632076102864856
stable,241.34936742889445,0.47119923185153073,0.2302442151082711,-0.655931186415863,-0.14750924733026474,-0.014914037567718348,-0.05993834467107175,-0.04627519571772413,-0.930536848612524,0.31039796621795734,-0.49938469891028725,-0.31621761942953713,0.7594403122995468,-0.4832770967023341,-0.38862541772220416,0.2739514317700353,0.7216355644996297,-0.41555835062972013,0.17556076783297062,0.30072894739846345,-0.10196554306791747,0.08183245148669697,-0.3069841338492984,-0.16079355371994422,-0.06287149478294717,0.28871500036648573,0.714869127410943,-0.4256632592897105,0.08017377923756133,-0.19500265588928475,0.1461585350849517,-0.004498946026286782,0.1858418739674531,0.3006179567959497,-0.3684496574089566,0.3562989162067091,0.6350473085500995,-0.4646944346356893,-0.27070834775783603,0.10856230032782833,0.6779027621846195,0.15402924163781315,0.23279854619094528,0.2854219979859908,-0.044104413073534375,-0.3388225493594501,0.1015019779565987,-0.30012853626433994,0.21670269261556022,0.12959070765973063,0.9237214740932902
stable,324.1312184456651,-0.0764406151359435,0.21388803360089456,0.00437332559499863,0.5580124600962776,0.24123906862165206,-0.8682817388392289,0.39447349891931366,0.15013687142247695,0.11395748662402655,-0.211950237554836,-0.31393817410774927,-0.6145837216589505,0.21041520214832585,-0.35641003800034926,0.2559290163445508,0.6708447691641926,0.43804273824107065,0.6896291159370435,-1.3425625138497463,0.015707692433674467,-0.35454688645840304,0.20368156970954535,0.4728021294267327,-0.3647603225675568,-0.361901351310825,-0.030506365836571635,-0.04408857116361571,0.5367575832057075,0.30499239985315746,0.6701495520404998,-1.0880922377070081,0.399401372523161,1.0056616324824634,-1.3168225676022678,-0.3225495288193769,0.04045203974018983,-0.4844203848657502,0.3861428560714594,0.780951526929222,0.7297665504510162,0.743136148150208,0.24054966050630697,0.928477406950643,0.5463137397775526,0.35428367306876907,-0.6728757304718331,-0.5153526577279355,-0.5223282963034167,0.3658388669287437,0.8300086491791532
explorative,197.2626648729143,0.8648540475183306,-0.49656143705354977,-0.7379771375437993,0.18076141775476218,-0.4662757706867168,-0.10520202156380974,1.1126934607284886,-0.8441451592948467,0.2910929958825987,-0.8734242913297877,0.34945632356534073,0.2224489298723355,-0.400087805775496,0.3058221999331801,-1.1880167225497906,0.156501406815029,0.22940227796617754,0.673400747648329,0.3837290568454493,-0.8129208424252323,0.562768071900642,0.28463215130684927,-0.34387990139345376,0.5626403499939043,-1.1027955098971327,0.35786982200211376,-0.19043927808847344,0.4190227653084433,0.7146604451698677,-0.16904526065869885,0.6053447973128603,1.0336293828559997,-0.4243787186122989,0.7848914718398078,-1.1545411678483584,0.15225375281466183,1.1120970782832749,1.1284347368096108,0.6583635374758363,-0.3797426119657711,1.151134231081888,0.2334770562114696,-0.4937704404576571,1.3837981921416997,-0.4495168988578743,0.05625788871032386,0.3140273434551227,0.41366379405799136,-0.20457467660487239,-0.6840364728445778
explorative,287.495818310635,0.6054823406957176,0.22256822519158992,0.3435352798279012,0.8864016274149595,0.31566208598869744,0.7836170951003869,-0.485942088423133,0.7845891484059794,0.2547669269200223,0.2086677708268331,0.4437987870780231,-0.6244253062886839,0.08888829883721096,0.5099530103304899,-0.5127209383716325,-0.1690336738537907,-0.5638055509219265,-2.789492611205375,-1.3481256361353335,-0.296610614178472,-0.19861042010169624,0.9693775073570204,0.9407331236982269,-0.2988764704391223,0.3617019056116492,-0.7337537690437262,0.39399758731216566,1.402930070666175,0.4032296936201932,1.5165328505108469,0.0426746015068444,0.15741562480011037,0.6704545766340099,0.16613922532271563,-1.1012838024139504,-0.7920413627187254,0.33161221245884315,-0.12838247448366671,0.15603912374389517,0.9960642502986596,-0.6355018437555566,0.2456167816590503,-0.47966593862647167,-0.7202692419099993,-1.1595479394179347,-0.772122416932819,0.27710696457403006,-1.3704802222888148,-0.32886253581389896,-1.527476814991256
stable,309.32990248219227,0.4220011188444857,-0.6800738539813055,-1.3508380301614271,0.37312945671461334,-1.0573584370100582,1.295396204292283,0.3942862923078611,0.1382116764730833,-1.2236896740475978,-0.41827115064439013,0.6855320872198021,-0.15100632963797292,-0.5122544292277814,0.5805490719849012,-0.607759542785247,0.2536566270624918,0.9887021242174848,0.036671633954515316,1.6940728399867808,0.4062269489419252,-0.04602487180168686,-0.5877740652498743,-1.3586864052517467,-1.1880018761123152,-1.2460676009080958,-0.8903428983937944,-1.21336767377559,-2.0906392305210377,-0.4890017700366371,-1.4575931958290314,-0.274434147277263,-0.06496765740946972,0.034282713543528145,-0.38692239398129447,-1.1609915718805033,-0.8097926306724483,-0.20279781768422628,0.19418698179588909,0.6953582431137443,-0.47119160433824026,0.5089325863604063,-0.5454820892144397,-1.250966954415788,1.2983528646681186,-1.2295537855911458,-0.7866106271909201,-0.527437360487823,-1.4797814229139776,-0.049487874473180066,-1.6706908723701448
stable,234.7105660739688,-0.44800364221403965,-0.603370815444692,0.002524839806361253,-1.5722540592186165,-0.16130119666765852,-0.8761221011018593,-0.8448293046783522,0.0742512720343418,-0.3598944508692699,0.19154928585907519,-0.45706264891413145,-0.628171742463038,-0.44828440100305456,-2.0024679169007378,-0.6466729007220303,-0.9898069067961577,-0.47126304244486167,-1.6100510317566963,-0.3672945461534881,0.28157252098151214,0.6855106379560443,-0.595364159832555,-0.8574326723962907,-0.19995282474965786,-0.9236749288587467,-0.8737294128142918,0.38333864265407047,0.16535166156743356,0.6083334999888439,0.5037118721185733,0.9373304027978746,-0.6231147082001746,0.1903726028609201,0.349827345238551,0.2603902695655316,0.7560869571490446,0.3868015157544414,0.4038357265053231,-1.235392107490994,-0.01764092394170997,0.827677270386923,-0.5940796174441476,-0.024888023425715736,-0.2883887223546742,-0.7212418372372983,-0.759041219696669,0.9425329430132144,0.25247071954174866,-1.2538328692013343,0.8032117878443217
stable,214.367379045486,0.09732614358318971,0.17183770748371352,-0.33559474496799424,0.5864563682029618,-0.1507151932344335,-0.6287559797314517,0.23925453253062334,0.6014952794282047,-0.29018325221648933,0.11277413170486073,-0.34173663014746053,-0.5858080045485791,0.21044658632017318,-0.3631331136374582,0.2713302892981259,0.6936711624020931,-0.40213874998504384,0.4418963718270586,0.23150555474313375,0.09572583390144596,-0.4054649611756489,-0.5742173888890724,1.0356824085826086,1.2738124515602698,0.33107517695762634,0.7152725858261744,0.6043416790444164,1.0946549107113246,-0.27255307991359473,0.8483418677040945,-0.6253494703637456,-0.5694523917289009,0.03422560601133795,-0.4331798236741684,-0.4630786138188686,-0.8288341143548735,-0.4127932517035184,1.0217550539141922,-0.5368258611263916,-0.11841496234814153,-0.940319916628961,-0.3558562230203831,0.3428097715009899,-0.5153482578777204,0.3398424346660879,0.07721107627166367,0.06491596841375832,0.9238427232437437,-0.40841642463324734,0.056787183868040186
stable,438.0558000342762,-0.1653958963300852,-0.5093595333109727,0.15295287669430707,0.5471562808945954,-0.1883226414874382,1.1413884059432096,-0.8434148837607071,0.3575866748161858,0.10621038187410228,0.3890612586307543,0.09833704517026007,-0.5887965663415469,-0.6304163116782248,-0.0807363217939054,-0.5303430279949624,-0.1795650830417418,-0.2138488724615545,-1.93095080501319,0.895392798195382,-0.8235736700335996,-0.11478956049851971,-0.29531201425522796,-0.270483394078778,-0.6253237436931938,0.2062400210486584,-0.366469426676895,-0.22508691474728845,-0.3636690307879756,-0.5714910720043941,-0.9500486183570482,-0.4357740712250692,0.06446524825505202,-0.009983363179636363,-0.7321785404686456,0.27314054499145807,0.08500150989677763,-0.04549133896272353,0.250939132442476,-0.05042842022738474,-0.8387000001392271,-0.03140002786210959,-0.09632226857633353,0.19450596553632396,-0.7063956253394609,-0.2170247187884294,0.7760024283196709,-0.4074029292919708,-1.189902763266297,-0.19905222682747586,-0.7576758209521106
explorative,416.9558204910003,0.5951475680772995,0.17002817414709354,-0.5382402072933213,0.9369261340981975,-0.7015554757700868,1.8067007292218058,0.1550791316435372,0.9538858892395431,0.08600503847963466,0.20174661825395085,0.04272319961300155,0.2160832167908697,-0.5641155364897598,-0.1497093428264882,-0.4682024792161599,-0.8216669809270014,-0.5935910796862031,0.05294695102344409,0.17086887909614318,-0.2053214953955894,0.2944223542384116,0.8836092145612207,0.350055498328781,-0.04202901109848847,0.8660909103969449,-0.40584605308563443,0.753925165467937,0.5426398026779193,0.7321704939948499,0.4596703963241816,0.26355256307572206,-0.309431365779647,0.6043433103972757,0.0007239453806169575,-0.0984561766967647,-0.6074145474949965,-0.0233777112747328,0.4111992235380375,0.1768684682918993,0.45087909199892406,0.13355020345084503,-0.4707247746127488,-0.10659285786111236,-0.5299099769757729,0.3152199132393398,-0.7170852244663767,0.032940322813938494,0.41541873260702883,0.8693693375643549,-0.025745216685547783
explorative,155.90237022020378,-0.5478667558308863,-0.4589981432139302,-0.41661375180723964,-0.6202982750054223,-0.4543086453596766,0.9576960244759611,0.19885596345093512,0.4131614778070506,-0.8469374015531809,-0.6642098859475094,0.06397457097810282,-0.5856108613864911,-0.005372325073903743,-0.053919951929285455,0.24253799896539066,0.819741944199,-0.2011018906629622,0.5594805711461545,0.1957077096685831,-0.40828176842899006,0.14549748177992392,-0.49688498496075534,-0.20097980636245533,-0.05810667186400148,-0.4317935154636267,-0.0898963331570361,0.3607087279992869,-0.8836452576338955,0.11091322398738972,0.19772153730927078,0.28903583855492704,-0.6539695374991422,-1.1651332740767173,0.18678246154968017,-1.2364245143609651,-0.878923592650908,-0.23526125996507422,0.19242505731704543,-0.6904935316515499,-0.35799043135486164,0.03818470941486177,-0.5570854411120996,-1.178155957110085,0.19470393907782255,-1.2092120487185263,-0.782185966152974,-0.2757416871937706,0.3622490223439382,-0.17874729298872546,-1.2875490084703172
stable,189.11767136025924,0.5702994341917885,-0.5463468595202924,-1.4565044698180762,0.38871200366575415,-1.0022844797897792,-0.10937638670987633,-0.731274944007004,0.46425367170919896,-0.29459208211357446,-1.1433287074239213,0.435779776795612,0.22433844577124532,0.27316713735704967,0.5595052323347546,-0.4735200153922502,-0.1309934598180929,-0.36189487295504585,0.6708492303057456,0.23165393079036828,-0.3845021663479349,1.2819086014207883,-0.6181809508908106,-0.6383323451131181,1.4728526344369826,-0.5489880120409477,-0.13671369236187875,0.44854594173403195,0.5360471172966192,-1.4067277097550854,-0.9796175616639553,0.3078208695161957,-0.6064338139517746,0.469079547794414,0.5058303449697353,-0.41559722442110864,0.08763373164972592,-0.42626193162782583,-0.25352551941765666,-0.060117145069215505,0.3001615368652594,0.9569698122119633,0.29994823603871523,0.23355141873247687,1.3658951549283427,-0.38069780264649156,0.2633671490234695,-0.2978104956704558,0.43980325428757405,0.05510361211769886,0.23048701181802553
stable,172.09321816781917,1.2792067869127297,-0.6784109438417403,1.2454805246042249,1.603594058852517,-0.929994219669319,0.8206754406334152,1.2060135538365033,-0.042454433890983335,-1.1317022285699982,1.2940650690248312,1.3114967781277151,-0.6700778024674164,-0.16525839591147798,1.4744598477463897,-1.217458902066648,-1.0037633666078185,0.46188376518599417,0.1271810154885403,-0.3447798956997251,0.5819161360277267,0.21350990094854905,0.2202853756529079,0.24724140012798643,0.7954117662915552,0.31882251378883847,0.7530586630670888,-0.4248487711711712,-0.31901702876821025,0.31505565277239234,0.1225812976390164,1.252989535831891,-0.6494614982632062,-0.8999399169560669,1.4421213900408374,-1.272113615280084,-0.8904929344289798,0.38572079271310267,-2.0690605524212233,-1.4193327044208368,-0.8775953354465429,1.2814549192128804,-0.569910114990955,-1.23907298325158,1.4006302090639766,-1.2322536411419196,-0.7891771699522913,0.09905042947950077,-1.4346769095618457,-0.6133218635986752,-0.8766455598914247
