"y","parent_attachment_diff1_2","parent_attachment_diff2_3","parent_attachment_diff3_4","parent_attachment_diff4_5","parent_attachment_diff5_6","deviant_esteem_diff1_2","deviant_esteem_diff2_3","deviant_esteem_diff3_4","deviant_esteem_diff4_5","deviant_esteem_diff5_6","parent_stress_diff1_2","parent_stress_diff2_3","parent_stress_diff3_4","parent_stress_diff4_5","parent_stress_diff5_6","parent_monitoring_diff1_2","parent_monitoring_diff2_3","parent_monitoring_diff3_4","parent_monitoring_diff4_5","parent_monitoring_diff5_6","desire_stress_diff1_2","desire_stress_diff2_3","desire_stress_diff3_4","desire_stress_diff4_5","desire_stress_diff5_6","friend_stress_diff1_2","friend_stress_diff2_3","friend_stress_diff3_4","friend_stress_diff4_5","friend_stress_diff5_6","self_confidence_diff1_2","self_confidence_diff2_3","self_confidence_diff3_4","self_confidence_diff4_5","self_confidence_diff5_6","higher_school_dependence_diff1_2","higher_school_dependence_diff2_3","higher_school_dependence_diff3_4","higher_school_dependence_diff4_5","higher_school_dependence_diff5_6","neg_esteem_diff1_2","neg_esteem_diff2_3","neg_esteem_diff3_4","neg_esteem_diff4_5","neg_esteem_diff5_6","academic_stress_diff1_2","academic_stress_diff2_3","academic_stress_diff3_4","academic_stress_diff4_5","academic_stress_diff5_6"
"InSchool",1.41456400072268,-1.09058204404714,0.0165908222197866,0.536583999521315,-1.10967872465124,-1.2684537099607,1.39066128721354,-0.622371344436492,-0.433636527935431,1.26403313060804,-1.47850092292324,2.42836928951771,-0.846011796835227,0.585907271496974,0.0789992139164688,1.48942600303109,-0.713426529989889,-0.18687939511521,1.21557968882659,-1.038645406274,0.405170025796606,-2.13594177665782,0.793664480021835,1.24077875581902,1.10463976463672,0.524005282811066,-0.0579751687144408,-0.764209472096727,2.92369852648079,-1.23749957413316,-0.316082847682546,-0.298988597305001,0.0596522463619564,1.24666034017341,-1.98929601645581,0.535475951227811,1.65127457249416,0.525649404094767,0.295404050487976,0.0690648085252622,-1.67932074908566,3.00469227502528,-1.11618657864234,-0.545894022198938,1.87698533026533,-0.283247337383653,1.60387164794679,-0.196218997225443,-0.354319987060941,-0.308764030053335
"InSchool",-0.403806294013279,-0.886046945052419,-0.679504097518302,0.456876375090633,0.701252299140141,-0.277966821136131,-0.0661310257142288,0.457067715055514,-0.335147107318862,-0.344105920212754,-0.855144551031808,0.440316205431268,0.82334629738949,-0.284657255704169,-1.08326880988524,0.340583091210083,0.31925187890318,-2.63680409592282,1.59563367436569,0.254833199497922,-0.440650141296478,0.0483835181570201,0.314782688449323,-0.709564527589818,-0.371322702338478,0.780035365927083,0.150351539176478,1.03599630397887,0.109651850166286,0.216577375562128,0.84111792932673,-1.32256292950009,-0.372722741472131,0.229632084177835,-0.522670126358678,-1.25319414109554,-0.795999718399999,0.667656183823006,-0.757653568239506,-1.70939796442865,0.387488687480434,0.1838923219421,0.737185420409752,0.785693887675551,0.338544525086413,0.635925406927945,-0.0652118739901789,-0.0999223457500961,-0.453191022597637,-1.64153890684281
"InSchool",-0.19470691442229,-0.0246510460507263,-0.58165840702818,0.581434186548721,-0.868870548712941,0.0933646154843831,0.38482669705769,0.454799575852584,-0.102253445514401,-0.953931058215843,-0.712054429200604,0.758618499032901,-0.624184181665603,0.623485750294493,-0.570847985727964,-1.74056595330211,-0.596850996963049,1.74003699033423,-0.285138967131388,0.337493232229267,-0.327061236142445,1.22861002948694,0.247570397622394,-0.796168732104825,-0.10692441498481,-0.667158788269667,1.32191842316879,0.0404344514732379,-0.778805021074016,-0.395826254462746,0.356311805775834,0.0667333888693478,-0.513754626419425,-0.299516499158387,0.0768392761659472,0.73269498269653,2.66809813215385,-1.34205892531106,0.465423253341891,-1.9907043727537,0.0218852184525004,0.942992048122507,0.415560478111337,1.19128824541805,-0.0677241482754525,0.317371883888239,0.777556103180709,0.94759027177629,0.278573978123365,-0.0458130778057569
"InSchool",0.772101468827842,-0.669134141996804,0.84873579242819,-0.462247411922522,0.347777806318669,-0.134896019932503,-0.00261756347108943,0.369301632194569,-1.51120552293405,1.46880501528156,1.17608644976998,1.16616764222019,-0.376629406396417,0.784959480155455,-1.73029327762291,0.37012830049162,2.29613152048101,2.33686524435033,-0.655000745474171,0.684969520971243,-0.503643735542551,-0.583991036088178,-0.483440536381914,-1.03306478110073,0.94154789108426,0.688410826821087,-1.46189896596926,0.856861234990339,-1.59056576969952,1.02350656127568,-0.0523463851983973,1.2776106828315,0.286230057953032,0.824376987518078,0.60810716843426,0.12414038142109,2.11668966536426,-1.03303413478157,1.31125833186142,-0.728427822094859,0.382880526700692,0.441565788749003,-1.0348147967021,-0.568237098675404,0.0254443368629079,0.9716877309426,-0.0786137887862534,-0.159482141270206,0.687691473465789,-0.184121946504609
"InSchool",-0.0887223043439054,0.38004156753775,-0.217845147387455,0.230448034100833,-0.564436541903824,-0.91432984484412,0.714429127226324,-0.209903852434213,-0.237867440980334,1.07182637893803,0.308341598896307,-0.368963969692022,0.156231428089423,-0.91165889149726,-0.167587518438652,0.0125223381998922,1.24920441043694,2.25113189109542,-1.09203840913894,0.928606944104685,-1.21750979802784,1.05443083410774,-0.129613268093713,0.0591491654258423,1.31428781632283,-0.998915918759012,0.157511670171678,0.544042785528511,-0.0101716377701784,1.1260132192117,0.996065514164547,0.859574989266116,-0.443941102757944,-0.426611850988554,0.556990354028884,-2.73163543053185,0.946217463490054,0.198128376460991,-0.532547747855836,0.398735544108163,-0.285049030475098,0.512358076914208,-0.66720475848502,-1.00089603349235,0.29516671519548,-0.837545368986922,0.614026696794979,0.585819152588365,-0.212671806637093,1.18726674776454
"InSchool",-0.576423531073915,-0.0805531577196758,-0.461579248035531,0.461412611874803,0.149940772345264,-0.336558688535001,-0.785534626550985,-0.609640277202497,-0.97099441794052,0.802110511965863,0.656185282361541,-0.335760197932127,0.0826406361359335,0.63981670361509,0.920602878606328,1.39720646387827,0.507344183699704,-0.70426390837486,-0.896605874706295,-1.85654462575888,1.56392468914229,-0.57392589241119,0.58665702203338,-0.880496827515155,0.485615763406431,-0.308486640101648,0.653791408162062,-0.0187752850299429,-0.158530599795185,-0.0435840370086503,0.931133192444517,0.732810771486192,0.340378209151655,-0.789078790655293,-0.135922373361353,-0.2303651260348,0.462178294625775,0.162214723066206,-0.281031399465908,0.768962342572772,0.200793106318409,-0.537659434401965,0.06659397119553,-0.351610337733022,0.626184264487054,-0.304658896734102,-0.929524203549263,0.805403370399416,-0.847596494553366,-0.0361831567923935
"InSchool",0.440692006007559,-0.234765080069935,0.165402087692132,0.478992231266998,-0.101109577788553,-0.175768095801703,-0.0211545308781006,0.236632692496654,0.118172198843324,1.84259318478524,-0.271121959712402,0.227189015915134,0.138708346895947,0.271495308259974,0.281922070238359,0.0335939909915569,-0.497737059747715,0.495925307559137,-0.794964089189924,-0.999947567571967,-0.140386871885279,-0.974709453103943,0.515611251976728,-0.095912892824111,-0.92891598113787,-0.543173987702049,1.03042511172973,-0.401866189137848,-0.573212723666789,0.176637124085105,0.691337149275002,0.959098787544594,-0.258955842542304,-0.327429742870152,-0.201015474037708,-1.93231516296984,-2.01647521964102,-1.2745874279801,-0.613609548553762,2.00035253763475,-1.21161537082423,-0.0573625914385227,-0.377217471032408,-0.809909586719227,2.1975913409964,-1.39520583512718,0.688578765209752,0.201003665926245,-1.13385064583434,-1.41459440625728
"InSchool",0.241720353528438,1.16626114955009,-0.675565758751925,0.337898745365721,0.933880245928435,0.665596886991326,0.600846392201467,0.914449889427048,0.796448456335456,0.332140182761714,-1.02045130967359,-0.953903840281796,0.0341215256380783,0.532712402826229,0.552801965564201,-0.724351629774785,-0.321373615481874,-0.367273913614771,-0.0532948031975867,0.456124113333546,-0.0836444617656984,-1.58666750301598,0.667641544372048,0.386045887669743,0.359672130747986,2.05041285209606,-1.11009328607407,1.17797891635681,-0.0986585424912855,1.01639832154202,0.340688066163909,-0.220097260701114,-0.272901713619091,-0.647915701163247,0.0432442532868013,0.442963926708253,0.175899110477766,1.71030365449959,-0.319221635585735,1.26948792633831,-0.52282320642895,-0.423850661983405,1.36650818094772,1.18397986870528,1.4031030248797,0.730669731665904,-1.55310465399689,0.480059816792622,1.43743066091847,0.875181924464849
"InSchool",-1.15764778467002,-0.337615085152097,0.369918394758478,-0.130784211155611,-0.876097737695763,0.242991568678051,0.212257679915003,0.823926695220397,0.198959885114606,-0.23785870912785,1.88315032747102,-0.75615111331763,0.492189148964658,0.0246808547252076,-0.23968274831484,0.581884823063951,-1.49211861743708,3.17631437914701,-1.48069112730059,0.217598267283955,0.0275577566582151,0.748416732916641,1.00414857793645,0.0660233740217792,1.29729345272084,-0.143630139723282,-0.737102460965729,0.862502992585732,1.7272590097735,-1.5460697240582,-0.338619513837758,0.012618617511805,-0.128764057526289,-1.0943483076852,-0.291336200749918,0.536957784529425,0.119813044845781,-0.117752472327651,1.06166027791721,-0.316440847359162,-0.934462170451112,0.259378260679663,0.655880097946524,-0.282425860534254,0.807434708114411,1.21547232219298,-1.42336791981584,0.877345199789503,0.162184179459733,-0.895092871154293
"InSchool",0.270995699376693,0.212616129564802,-0.154644920733494,-0.4143190516086,-0.660743821986513,-2.62036000092952,1.64883489183098,0.269573500746029,0.649784367700693,-0.337606148969645,0.0622577694463025,0.538463415221459,-0.600081235761916,-0.329105186309573,0.0759244920873422,-0.887674201707666,-0.534344061169675,-0.314406355462953,2.22516864583718,-0.915215922629901,1.25295210015182,-0.449665187871363,-0.61714451932129,-1.49088044239273,-1.28128814557308,1.46841512694516,-0.41778167633213,-0.141341605718241,0.462812719988724,-1.34023849147183,0.548337222893846,-1.72628147615471,1.14904625965006,0.0366472887649267,0.854452883151331,-1.28239804052482,-0.187966714187617,-2.43407737306072,1.02493998160565,-0.621357592242463,-0.347005664594183,0.00866238006793218,-0.413053459866187,0.945758759874662,0.196878119624086,0.752661103671227,1.13934584805254,-0.802688455590272,1.06361092949199,-1.30935144464102
"InSchool",0.255015855621003,-0.686223376131137,0.0622936782414611,-0.66755215752068,1.02580308473949,-0.327351295653062,0.596328077043319,-0.645540573942339,1.05323651192326,0.227045587815662,1.0107846738176,1.83042393979708,-0.741122667170892,0.61483801570948,-0.339580120692894,-0.298080602303187,0.377164465897318,0.215427144548892,0.728292264481516,0.362563913050101,-0.465273366798711,-0.0333085334814689,1.64671296628006,-0.0299475036753187,-1.32499581511479,0.73953205856791,-0.30241014268359,1.65626731897515,-0.519623318721121,0.213663576308198,0.283692891426924,0.522920442724755,-0.332082305835328,0.147385531788028,0.177268964427459,0.813408061088862,-1.56859720778493,-0.280287621504997,-0.543742169796959,0.158634443316434,0.657839767312652,-0.304141580384095,0.88604248368904,-0.287011708994098,-0.229373717782784,-0.610032256178617,0.179960610618989,0.490696275207725,-0.379599792561459,0.895842366557322
"InSchool",-0.385163999038574,-0.644442856065048,0.110723283321452,-0.315910852330675,0.107524725275831,-0.0392834976107093,-0.326965723559375,-0.911105638725066,-0.72214775962319,0.280572672737462,-0.660565597950191,1.75466161027232,0.00307944265740542,0.0613961628688011,0.410689669416368,0.0749893483476853,0.444321216215435,-0.972555850706324,-0.0537922438313802,-0.733242733135995,-0.193405790242139,-0.994392151469886,0.0230595574609956,0.39699421410578,-0.722510892653709,1.94763757699946,0.251845866194184,-0.757576624160873,-0.230553804333051,-1.4995984264864,-0.511345882655541,1.38819363672537,0.314101924089624,0.129992160462798,0.358184905775671,0.0886923470505454,-0.65438461297866,0.585283892159224,-0.671473443002592,-1.34838884947214,-0.0414523221619413,0.165518663291897,-0.389974199036201,-0.619632217491196,-1.55661387318457,-0.987211462892528,0.191673220003744,1.37941716241561,-0.317717238484255,-0.953506124012008
"InSchool",0.496214542472596,-0.510283282431483,0.381581034063826,0.593010557209342,-0.185018944438278,-0.307732250409875,1.21819362883302,-0.181751848694101,0.209153285826439,-0.171704938437572,-0.0992142808974229,-0.0298227491560934,-0.266876822762665,0.445376089957454,-0.212377118255524,1.94523661802313,-0.117413010540753,0.386105916825881,1.50094680256088,0.606499827582006,1.15437610969539,1.15510879174806,-1.54668010741531,-1.61733941582252,-0.324355937902124,0.0852624321815351,-0.0290331772896416,0.196417162806829,-0.368590209198606,-0.192147185381237,0.505437837416295,-0.698998523856812,-0.605037120062919,-0.242229433757358,0.225331721249584,1.28668391038627,-0.520985383077273,-0.855519342533049,0.345902596514133,-1.36471581531672,-0.966157522293038,1.47804843780966,0.585678510342242,0.210287408860186,0.804630149136245,-0.254679608893517,0.271617519069857,-1.80830261254357,-1.17903984562526,1.21269892308684
"InSchool",0.172426593218572,0.123529090426301,0.115169166029356,0.677404408215347,0.162362416804076,1.5657942418182,-0.710687973552222,-0.730278723816815,-0.916800197160616,0.186637907973956,0.142352603968326,-0.00475400501328542,-0.793730804362482,1.30581470329071,-0.78227271380902,-0.070653651032077,-0.290419523314347,0.909844792795009,1.76149779683898,-1.54231020226203,0.633702305993101,-1.2176464372222,0.113774286194953,-0.0952266067373833,-0.412330035169545,0.33478348320432,0.476197322925249,-1.09787118052427,0.414909601017794,0.94872810461931,0.682474902184938,0.821941962887807,-0.714682417716096,1.54314480580977,-1.18797342594056,-1.22002857095815,2.00719719995693,-1.86393176438295,-0.377582810740449,0.202353359947004,-1.41953611661409,0.833848345199932,-0.434334843746225,-0.92929510375876,0.842736140338824,0.6488438472493,-0.576463881512895,-0.159576132982748,0.487445464726311,1.66507693781279
"InSchool",-0.488538972632021,0.038246085060535,0.732683743986303,-0.779664682234297,0.620571150125272,0.684453377061877,0.436095379277273,-0.348591236065819,-1.01673023386811,0.691999685685583,-0.659141997555915,-0.594072754646185,1.15381115623291,0.803976510929251,-0.385101082000222,-0.773711327736969,-0.395568833713583,0.591036133101343,-0.748774371424909,1.21244748754393,-0.742824553704103,0.489126999575634,1.03745004697855,0.0698684600239076,-0.096380905225972,0.504248938122539,0.78021234831983,1.70298151664091,-0.0388992963931107,-0.456221986290827,0.298649492437577,-0.0403124945762534,-0.511417882357621,-1.15652312159696,0.283908257507485,0.91777245943649,-0.581978634673772,-0.678167846001614,-0.794278870008897,0.0230663124014686,-0.139028839641237,-0.451937856743742,1.03796136750418,-1.32564645237063,1.88983454501488,0.255939494793113,-0.773091996597779,0.10057314807126,-0.266620176488171,-0.163723790210465
"InSchool",-0.914558219497678,0.0710131435788367,-0.326173414015538,1.11538874769169,0.794312654358527,0.313761969416307,-0.0519532226674873,-0.500968746284786,-0.130611253637737,0.266344409552537,0.95145473218587,-0.557329913282016,0.371467395597615,-1.45268317633475,-0.49595650532909,-0.653538872527974,0.374194318364069,-0.638127368839484,-0.0520309319860546,1.49695442311682,2.9371856326187,-1.58905602403936,-0.149093350557761,0.42584202399887,-0.647262574761068,-0.303321473832277,-0.454566289219931,0.362879002863706,-0.112749923458693,0.46743805369884,-1.05423813736683,0.871408799529551,0.0396070834639717,-0.750350302127569,0.814566767687167,2.53690418025858,-1.40978322306145,-2.20381497377971,0.340483674831589,0.192461700594431,0.596871662339697,-0.739040720422777,1.41022778174018,0.552682749040325,0.473758771941403,0.723334131491494,-0.474440388047592,-0.0125457028602606,-0.716186037870426,0.0226770649419334
"InSchool",0.634467018396753,-0.586169180836386,1.18406634396701,-0.12590580026522,-0.354213897664184,-0.0665315625028921,-0.469433111364347,0.343728417920726,-0.110650917999473,0.805352011468781,-0.310760922483143,-0.311043266595167,0.240160000917454,-0.162745585922283,0.33543888558184,1.38744200431294,-2.78485820120124,0.941129374384266,-0.421816387979657,-2.40966347121278,-0.14126844287999,1.93364666640288,0.428103861488648,-1.14831022502827,0.853131127842125,0.0204992719444536,0.070432637360531,-0.822953031234254,1.0518484289312,0.614729468074573,-0.322071199483693,-0.595507052943706,-0.472514169774512,0.395986456093692,-0.313725754112723,-0.482530676613133,2.11467838163156,0.00369838217973106,-1.06105788393416,0.59291529935461,0.350903988912041,0.035277538562651,-0.791747767616754,-0.0532674594227333,-0.284634662993627,0.183476566153375,0.839550378762252,2.58094776588569,-2.24122667000406,0.583186025659093
"InSchool",0.101269420171377,0.197422014573328,0.566933806882165,-0.72334123974212,-0.438089416475787,0.116655863932435,-0.652869960857742,0.488719298671192,-0.26036519327975,-0.503827215284392,1.01072396046568,-0.328360467820914,-0.0782566334617285,-0.598943518442376,0.0934411440770962,-0.134660259760353,-1.59159180971961,0.511639134989097,-0.0931329287167836,-0.31733645575647,-0.265640462301181,2.27594359441064,1.54804852105821,0.707569155647888,-0.706255249932747,-0.624409091492036,-0.747720214394923,-0.16484037692017,-0.0115260515997704,0.0310945779499377,0.253989312841175,-0.136444730923193,0.460062128112919,-0.215868224739666,1.25189220424234,-0.0444320473796849,-3.24682807450768,1.75460623732023,-0.139778811841329,-1.98693023079497,1.0962887062659,0.143761293201682,0.461472360071913,-0.635260324123101,-1.045321296245,-0.773775990862846,0.966206438452112,0.379351327417186,0.795441984841237,0.268911005496014
"InSchool",-0.0249243676771492,-0.0843294973672367,0.218976068650708,-0.139118330298042,-0.369105432909059,1.47320751591541,-1.6399356435152,0.462713816919899,-1.48226105304325,0.875942829980952,-0.780638786075056,0.0798080792736439,-0.0335934883206878,-0.988581888805565,0.843734313942079,-1.63596002003134,-0.500583115704306,0.378667154032541,0.416916797119373,0.924805879519146,0.162311918921712,-1.02384404408305,-0.339286020352256,-1.06615579949775,-0.882897348109664,0.766968986974731,-0.0691722643406962,0.839021549515799,-1.73629010999731,-0.264681510410547,-0.711769039636973,0.281640926912799,-0.968994544123566,-0.257901573840655,-0.353231795559051,-1.05460289556585,0.967285626597146,-1.40311792403904,1.76296650756878,-0.684871164830111,-0.213919387696878,-0.308789322204591,0.0439707169949727,0.149414413912484,0.683603002713431,0.19461198948651,-0.357685647048002,0.451580198669198,-1.21968371305862,1.03978180995189
